key,wave,stance,canvas,topic,topic_conf,assigned_prob
c0ac91fae56c6ec3,1,Those around me eat meat regularly,True,42,1.0,1.0
c0ac91fae56c6ec3,1,Social contacts like the taste of meat,True,13,1.0,1.0
8f96fa223f234180,1,I eat meat whenever I choose to,True,15,0.23056221920224373,0.23056221920224373
8f96fa223f234180,1,I eat more chicken and fish now,True,0,0.27574507927451564,0.27574507927451564
8f96fa223f234180,1,I have tried to cut back on red meat,True,-1,0.00843162031988923,
8f96fa223f234180,1,I have tried to cut back on processed meat,True,-1,0.009175512645989614,
8f96fa223f234180,1,I am concerned about my health,True,22,1.0,1.0
8f96fa223f234180,1,I want to improve cholesterol and blood work,True,-1,0.04322659786408806,
8f96fa223f234180,1,I do not control grocery shopping or meal planning,True,20,0.12632176577103074,0.12632176577103074
8f96fa223f234180,1,"I am fond of chicken, turkey, and fish",True,0,1.0,1.0
24e9f4a8dba444ba,1,I eat meat 1-2 times a day,True,8,0.27677861923568337,0.27677861923568337
24e9f4a8dba444ba,1,I eat a lot of chicken,True,0,0.07548788157073354,0.07548788157073354
24e9f4a8dba444ba,1,Eating meat feels natural to me,True,20,0.13096891416867792,0.13096891416867792
24e9f4a8dba444ba,1,I have always eaten and cooked with meat,True,15,0.0206974720310079,0.010696668348547574
24e9f4a8dba444ba,1,My parents cooked with meat,True,3,1.0,1.0
24e9f4a8dba444ba,1,Most friends and family eat meat,True,31,1.0,1.0
24e9f4a8dba444ba,1,Eating meat is a habit for me,True,20,1.0,1.0
24e9f4a8dba444ba,1,I reduce meat when it is expensive,True,7,0.6370333181888358,0.6370333181888358
24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,True,4,1.0,1.0
24e9f4a8dba444ba,1,I get bored with the same meals,True,-1,0.09404558675194304,
5d5930b9486b3aef,1,I eat mostly chicken,True,0,0.1986548935477114,0.1986548935477114
5d5930b9486b3aef,1,I prefer chicken and fish,True,0,1.0,1.0
5d5930b9486b3aef,1,I find chicken easier to digest than beef,True,0,0.21010296129158332,0.21010296129158332
5d5930b9486b3aef,1,I find steak hard to chew,True,43,1.0,1.0
5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,True,14,0.4677487861224584,0.4677487861224584
5d5930b9486b3aef,1,I buy more meat when it is on sale,True,-1,0.19310899669618545,
c64e457f6d99d425,1,I eat meat when I feel like it,True,30,0.4241291754574836,0.4241291754574836
c64e457f6d99d425,1,My mood influences what meat I eat,False,30,1.0,1.0
c64e457f6d99d425,1,I sometimes choose to cut back on meat,True,-1,0.009652222440316714,
c64e457f6d99d425,1,Meat consumption is a personal preference,True,-1,0.20681612362370108,
0ec83457dd9ad9bb,1,I enjoy eating meat regularly,True,23,1.0,1.0
0ec83457dd9ad9bb,1,I crave meat,True,44,1.0,1.0
0ec83457dd9ad9bb,1,Meat tastes delicious to me,True,-1,0.06126577517541811,
0ec83457dd9ad9bb,1,Most people I know eat meat regularly,True,-1,0.025241425861631726,
cd254873c8c70b1f,1,I crave meat more during holidays,True,-1,0.04829392639171022,
cd254873c8c70b1f,1,I enjoy eating meat,True,23,1.0,1.0
cd254873c8c70b1f,1,I want to be healthier,True,40,1.0,1.0
cd254873c8c70b1f,1,I eat more meat at gatherings,True,5,1.0,1.0
cd254873c8c70b1f,1,My family are big meat eaters,True,3,0.2505811427355538,0.2505811427355538
cd254873c8c70b1f,1,My friends enjoy eating meat,True,11,1.0,1.0
cd254873c8c70b1f,1,My brother reduces meat for health reasons,True,7,0.2820022167558709,0.2820022167558709
673d057ee91b91d4,1,I eat predominantly meat with each meal,True,5,1.0,1.0
673d057ee91b91d4,1,I feel better when I eat more meat,True,30,1.0,1.0
673d057ee91b91d4,1,I follow a low-carb diet,True,-1,0.006301574182496965,
673d057ee91b91d4,1,I believe meat is essential for health,True,27,1.0,1.0
673d057ee91b91d4,1,I would like to eat less meat,False,7,0.29484772073184096,0.29484772073184096
673d057ee91b91d4,1,My family serves meat at meals,True,3,0.5256875293973825,0.5256875293973825
673d057ee91b91d4,1,Family habits from childhood influence my eating,True,-1,0.13791839352080754,
7cf1b08e24b10350,1,I love eating meat,True,41,1.0,1.0
7cf1b08e24b10350,1,I enjoy cooking meat at home,True,29,1.0,1.0
7cf1b08e24b10350,1,Meat is expensive for me,True,14,1.0,1.0
7cf1b08e24b10350,1,I eat a lot of chicken,True,0,0.07616216498297877,0.07616216498297877
7cf1b08e24b10350,1,I prefer real meat over substitutes,True,35,0.44160603051223,0.44160603051223
7cf1b08e24b10350,1,I avoid fast food bacon,True,43,1.0,1.0
7cf1b08e24b10350,1,Chicken is cheap and convenient,True,0,0.16233469394345906,0.16233469394345906
7cf1b08e24b10350,1,My girlfriend loves bacon,True,0,0.08771694071403122,0.05948505662254728
7cf1b08e24b10350,1,Family eats more chicken for cost reasons,True,0,0.13218179419801737,0.13218179419801737
7cf1b08e24b10350,1,I got food poisoning from fast food bacon,True,43,1.0,1.0
bd14752573c3fbed,1,I eat meat at most meals,True,5,1.0,1.0
bd14752573c3fbed,1,I like the taste of meat,True,17,1.0,1.0
bd14752573c3fbed,1,I try to have some balance,False,12,0.11435376812485903,0.11435376812485903
bd14752573c3fbed,1,Eating meat is mostly out of habit,True,20,1.0,1.0
bd14752573c3fbed,1,My family eats similar meals as me,True,3,0.6279804161178304,0.6279804161178304
bd14752573c3fbed,1,My family likes the taste of meat,True,3,1.0,1.0
bd14752573c3fbed,1,I realize meat is not always healthy,True,27,1.0,1.0
bd14752573c3fbed,1,I realize meat can impact the environment,True,38,1.0,1.0
2a27143cb3ff288a,1,I eat meat if I feel like it,True,30,0.6730350096728374,0.6730350096728374
2a27143cb3ff288a,1,I plan meals with my wife,True,9,0.10960825662123341,0.10960825662123341
2a27143cb3ff288a,1,I eat less meat than I used to,True,7,0.08700456610370243,0.08700456610370243
2a27143cb3ff288a,1,I consciously eat more chicken,True,0,0.07607078549830672,0.07607078549830672
2a27143cb3ff288a,1,I believe grilled chicken is healthier,True,0,0.43125501765984553,0.43125501765984553
2a27143cb3ff288a,1,My children eat more chicken and fish,True,0,0.2567146388124925,0.2567146388124925
99229f1b414f5809,1,I am sensitive to meat texture,True,-1,0.06940407360017592,
99229f1b414f5809,1,I am picky about eating meat,True,23,0.24310754912010504,0.24310754912010504
99229f1b414f5809,1,My mood affects my meat eating,True,30,1.0,1.0
99229f1b414f5809,1,I believe meat provides necessary protein,True,1,1.0,1.0
99229f1b414f5809,1,"I want a balanced, healthy diet",True,12,0.13950920991630905,0.13950920991630905
99229f1b414f5809,1,My family likes to eat meat,True,3,1.0,1.0
99229f1b414f5809,1,I prepare meat for my husband and son,True,29,1.0,1.0
99229f1b414f5809,1,I eat more lean meats to be healthy,True,5,0.15459222582235915,0.15459222582235915
41f4d247212a91b7,1,I eat beef four or five times weekly,True,8,0.10354677872203008,0.10354677872203008
41f4d247212a91b7,1,I always have a freezer full of beef,True,43,1.0,1.0
41f4d247212a91b7,1,I value convenience of having home-raised beef,True,14,0.29645125486741614,0.29645125486741614
41f4d247212a91b7,1,I believe beef is high in protein,True,1,1.0,1.0
41f4d247212a91b7,1,I believe beef is nutritious,True,27,1.0,1.0
41f4d247212a91b7,1,I am not interested in eating less beef,True,7,0.10427383842489302,0.10427383842489302
41f4d247212a91b7,1,Negative information on beef is viewed as political,True,-1,0.13155309959726522,
41f4d247212a91b7,1,I eat chicken and fish with my sister,True,0,0.42985128992469934,0.42985128992469934
41f4d247212a91b7,1,My sister prefers chicken and fish for health,True,0,0.5921928778441268,0.5921928778441268
41f4d247212a91b7,1,Some family avoid venison due to taste,True,-1,0.016102611471942554,
5abe20da31c1510b,1,I am concerned about my health,True,22,1.0,1.0
5abe20da31c1510b,1,I avoid eating the same meat daily,True,8,0.11441978583921145,0.11441978583921145
5abe20da31c1510b,1,I have food allergies,True,0,0.7604461898535843,0.7604461898535843
5abe20da31c1510b,1,I am motivated to save money,False,19,1.0,1.0
5abe20da31c1510b,1,I vary meat based on what is on sale,True,-1,0.11751993109538401,
5abe20da31c1510b,1,I eat meat for vitamins like B12,True,1,0.041295223729217255,0.041295223729217255
5abe20da31c1510b,1,I have reduced meat eating over time,False,7,1.0,1.0
5abe20da31c1510b,1,Cooking less due to physical disability,True,29,1.0,1.0
5abe20da31c1510b,1,My friends value routine in eating habits,True,11,0.48828898375114443,0.48828898375114443
5abe20da31c1510b,1,Financial concerns influence my friends' eating,True,11,0.38623179580484274,0.38623179580484274
e0b75643b94ce352,1,I eat meat at every meal,True,5,1.0,1.0
e0b75643b94ce352,1,I want meat with high protein,True,1,0.7351669443233919,0.7351669443233919
e0b75643b94ce352,1,I am trying to lose weight,True,12,1.0,1.0
e0b75643b94ce352,1,I cook meat by baking or grilling,True,29,1.0,1.0
e0b75643b94ce352,1,I sometimes eat smaller portions of meat,True,5,0.20705309931415425,0.20705309931415425
e0b75643b94ce352,1,I add more vegetables to meals,True,26,1.0,1.0
e0b75643b94ce352,1,My social gatherings always include meat,True,11,0.18015127475245796,0.18015127475245796
e0b75643b94ce352,1,Some friends are vegetarians,True,4,0.21021978119865653,0.21021978119865653
e0b75643b94ce352,1,I feel unwell without eating meat,True,30,0.27916804877016443,0.27916804877016443
e0b75643b94ce352,1,It's hard to know what is healthiest,True,-1,0.06050643966914007,
98326b74d660f5fd,1,I eat meat when I crave it,True,44,1.0,1.0
98326b74d660f5fd,1,I do not eat meat often,False,-1,0.09757151971510311,
98326b74d660f5fd,1,Most people around me are omnivores,True,42,1.0,1.0
98326b74d660f5fd,1,I struggle morally with eating animals,True,10,0.6055651065808862,0.6055651065808862
98326b74d660f5fd,1,I care about animals,True,10,1.0,1.0
3e8a40a8a3361337,1,I am vegan,True,4,1.0,1.0
3e8a40a8a3361337,1,I am horrified by animal agriculture,True,21,0.027943770578106875,0.027943770578106875
3e8a40a8a3361337,1,I prefer animal welfare perspectives,False,10,0.549762825060273,0.549762825060273
3e8a40a8a3361337,1,I do vegan activism,True,4,0.5972788011516316,0.5972788011516316
3e8a40a8a3361337,1,Living among meat-eating loved ones feels isolating,True,20,0.4471900191648392,0.4471900191648392
5fee709bfe55faf2,1,I generally don't eat meat,True,-1,0.10835431740876408,
5fee709bfe55faf2,1,Meat prices have went up,True,14,0.4008197219991309,0.4008197219991309
5fee709bfe55faf2,1,Cooking with meat is complicated,True,9,0.0894838694876715,0.0894838694876715
5fee709bfe55faf2,1,Storage of meat is complicated,True,9,0.08777940414114548,0.08465750018463818
5fee709bfe55faf2,1,I have ethical concerns about meat production,True,36,1.0,1.0
5fee709bfe55faf2,1,I am skeptical about animal treatment,True,10,0.2067406830138795,0.2067406830138795
5fee709bfe55faf2,1,Family enjoys eating meat,True,3,0.5120990908290157,0.5120990908290157
5fee709bfe55faf2,1,Meat is part of family traditions,True,32,1.0,1.0
5fee709bfe55faf2,1,I enjoy meat at family gatherings,True,23,0.3073040950440879,0.3073040950440879
d91dfb759b5c056c,1,I eat beef four times a week,True,8,0.09341870187471402,0.09341870187471402
d91dfb759b5c056c,1,I eat chicken three times a week,True,0,0.07211746239509366,0.07211746239509366
d91dfb759b5c056c,1,I enjoy the taste of meat,True,25,1.0,1.0
d91dfb759b5c056c,1,Meat fits my daily routine,True,34,0.0933041323545833,0.0933041323545833
d91dfb759b5c056c,1,Meat feels healthy and satisfying,True,27,1.0,1.0
d91dfb759b5c056c,1,My social group eats meat regularly,True,-1,0.08812811520134425,
d91dfb759b5c056c,1,Eating meat feels normal and comfortable,True,20,0.14622220324770618,0.14622220324770618
d91dfb759b5c056c,1,I am open to trying new foods,True,-1,0.04965591321013006,
d91dfb759b5c056c,1,I think about reducing meat sometimes,False,7,1.0,1.0
25c3702e02bdfd45,1,I like eating different kinds of meat,True,29,1.0,1.0
25c3702e02bdfd45,1,I enjoy cooking and buying meat,True,23,0.0509985530776609,0.0509985530776609
25c3702e02bdfd45,1,I want to get enough protein,True,1,1.0,1.0
25c3702e02bdfd45,1,I want to have energy for work,True,19,0.0639259084423114,0.06064752268542306
25c3702e02bdfd45,1,I have tried plant-based meat alternatives,True,35,1.0,1.0
25c3702e02bdfd45,1,I am concerned about my health,True,22,1.0,1.0
25c3702e02bdfd45,1,I want to lose or maintain weight,True,12,1.0,1.0
25c3702e02bdfd45,1,My family now eats more plant-based foods,True,39,1.0,1.0
25c3702e02bdfd45,1,My family is motivated by health and age,True,19,1.0,1.0
25c3702e02bdfd45,1,Traditional family values include eating grilled meat,True,-1,0.25496511981878184,
b8eba67020022d75,1,I eat a lot of meat,True,15,0.2831436541194961,0.2831436541194961
b8eba67020022d75,1,I have age-related health concerns,True,18,1.0,1.0
b8eba67020022d75,1,I want to reduce dietary fat,True,-1,0.014246325731784774,
b8eba67020022d75,1,I am influenced by Nikola Tesla's diet,True,4,0.0841519810630572,0.0841519810630572
b8eba67020022d75,1,I buy tofu as meat substitute,True,-1,0.06835011018555734,
b8eba67020022d75,1,I want solid protein substitutes for meat,True,1,0.7413832210150614,0.7413832210150614
b8eba67020022d75,1,I think tofu is cheaper than meat,True,-1,0.11416661944766733,
b8eba67020022d75,1,I like the taste of meat,True,17,1.0,1.0
b8eba67020022d75,1,I cut out red meat for cholesterol,True,-1,0.008912901443026266,
b8eba67020022d75,1,A doctor advised me about cholesterol,True,18,0.21073742457825337,0.21073742457825337
53cf43f573cc8f32,1,I like to eat meat,True,41,1.0,1.0
53cf43f573cc8f32,1,Most meals contain meat,True,9,1.0,1.0
53cf43f573cc8f32,1,I grew up eating meat,True,16,1.0,1.0
53cf43f573cc8f32,1,Friends and family eat meat,True,31,1.0,1.0
53cf43f573cc8f32,1,Social circle likes the taste of meat,True,13,0.26042942092743515,0.26042942092743515
53cf43f573cc8f32,1,Meat provides protein and energy,True,1,1.0,1.0
53cf43f573cc8f32,1,Environmental concerns about eating meat,True,38,1.0,1.0
53cf43f573cc8f32,1,I have thought about reducing meat,True,7,1.0,1.0
53cf43f573cc8f32,1,I want meat growing to be sustainable,True,38,0.1335861115430928,0.1335861115430928
e0b47f3f6a91ab2e,1,I crave steak and chicken,True,44,1.0,1.0
e0b47f3f6a91ab2e,1,I still consume red meat,True,2,1.0,1.0
e0b47f3f6a91ab2e,1,I limit how much meat I eat,True,-1,0.08390396923348142,
e0b47f3f6a91ab2e,1,I want to improve my health,True,40,0.2996452431145814,0.2996452431145814
e0b47f3f6a91ab2e,1,I want to reduce environmental impact,True,37,1.0,1.0
e0b47f3f6a91ab2e,1,Doctor recommended reducing red meat,True,2,0.22177965576454814,0.22177965576454814
e0b47f3f6a91ab2e,1,My family supports eating less meat,True,3,1.0,1.0
e0b47f3f6a91ab2e,1,Wife reduces meat in solidarity with me,True,-1,0.05345760831091733,
e0b47f3f6a91ab2e,1,Sister-in-law wants to help the environment,True,28,1.0,1.0
e0b47f3f6a91ab2e,1,I believe protein can come from alternatives,True,1,0.3979188470175519,0.3979188470175519
e04998f79adab146,1,I try to get enough protein,True,1,0.7652269682726935,0.7652269682726935
e04998f79adab146,1,I eat chicken regularly,True,0,0.09582159981994594,0.09582159981994594
e04998f79adab146,1,I eat beef sometimes,True,43,1.0,1.0
e04998f79adab146,1,I eat fish sometimes,True,0,1.0,1.0
e04998f79adab146,1,Chicken is cheaper than other meats,True,0,0.11557617859408664,0.11557617859408664
e04998f79adab146,1,Meat is easy to get at the store,True,9,0.08224219063090817,0.07633241964931503
e04998f79adab146,1,My friends eat similar meats,True,11,1.0,1.0
fd51071022fe231c,1,I eat meat regularly,True,15,1.0,1.0
fd51071022fe231c,1,I try to balance meat with vegetables,True,-1,0.10718201873688571,
fd51071022fe231c,1,I eat meat for protein,True,1,0.4129850314570352,0.4129850314570352
fd51071022fe231c,1,I eat meat for convenience,True,-1,0.06845000244301422,
fd51071022fe231c,1,I want variety in my diet,True,12,0.10545073144574282,0.10545073144574282
fd51071022fe231c,1,I include vegetables for health,True,26,0.36449642894845513,0.36449642894845513
fd51071022fe231c,1,I am more mindful about portion sizes,True,5,1.0,1.0
fd51071022fe231c,1,Some social contacts eat meat daily,True,13,1.0,1.0
fd51071022fe231c,1,Some social contacts focus on health,True,13,0.1175059058025793,0.1175059058025793
5152ad6df864fdab,1,I eat multiple meat products daily,True,8,0.3531281361997149,0.3531281361997149
5152ad6df864fdab,1,I want to have healthy muscle mass,True,1,0.8215640955258907,0.8215640955258907
5152ad6df864fdab,1,I am on a low-carb diet,True,-1,0.006224892036868648,
5152ad6df864fdab,1,I want to feel full and fueled,True,30,1.0,1.0
5152ad6df864fdab,1,Meat provides me with protein,True,1,0.7207062051538182,0.7207062051538182
5152ad6df864fdab,1,I have considered reducing pork consumption,True,7,0.39844111386148284,0.39844111386148284
5152ad6df864fdab,1,I have concerns about processed meats,True,6,1.0,1.0
5152ad6df864fdab,1,My social contacts prefer taste and satiety,True,13,0.7353599000208328,0.7353599000208328
3adb7e8ae191bee6,1,I eat chicken and fish,True,0,0.4363965254879211,0.4363965254879211
3adb7e8ae191bee6,1,I avoid beef,True,-1,0.09942828691945474,
3adb7e8ae191bee6,1,I have cholesterol concerns,True,18,0.2085763742165697,0.2085763742165697
3adb7e8ae191bee6,1,I work in the medical profession,True,18,0.5572683214439086,0.5572683214439086
3adb7e8ae191bee6,1,I hear doctors advise less meat,True,6,0.11118127590220958,0.07906919674176774
3adb7e8ae191bee6,1,Meat expense is a concern for me,True,14,0.4863509205204914,0.4863509205204914
3adb7e8ae191bee6,1,My boyfriend eats steak frequently,True,24,0.04848299844650235,0.04279735779081321
3adb7e8ae191bee6,1,Holiday traditions involve ham or turkey,True,32,1.0,1.0
79908652a256d33e,1,I try to reduce red meat,True,2,0.22019497235291535,0.22019497235291535
79908652a256d33e,1,I have health concerns about red meat,True,2,1.0,1.0
79908652a256d33e,1,I have environmental concerns about red meat,True,2,0.7540387629289865,0.7540387629289865
79908652a256d33e,1,I think red meat uses too many resources,True,2,1.0,1.0
79908652a256d33e,1,I often choose chicken or fish instead,True,0,0.31485785004237976,0.31485785004237976
79908652a256d33e,1,Red meat was expensive growing up,True,2,1.0,1.0
79908652a256d33e,1,My family ate healthy overall,True,3,1.0,1.0
79908652a256d33e,1,We ate fish every Friday for religious reasons,True,0,1.0,1.0
79908652a256d33e,1,Local meat is too expensive for me,True,14,1.0,1.0
405ae83ad699f77e,1,I eat meat every day,True,33,1.0,1.0
405ae83ad699f77e,1,I enjoy the taste of meat,True,25,1.0,1.0
405ae83ad699f77e,1,Meat is a source of protein for me,True,1,1.0,1.0
405ae83ad699f77e,1,Meat is part of my routine,True,34,0.08077454049795055,0.08077454049795055
405ae83ad699f77e,1,My family eats meat regularly,True,3,1.0,1.0
405ae83ad699f77e,1,My friends eat meat regularly,True,11,1.0,1.0
405ae83ad699f77e,1,I can afford to buy meat,True,14,0.22230419454503514,0.22230419454503514
f1109e14be29a5d7,1,I have low iron,True,1,0.030085994248329855,0.030085994248329855
f1109e14be29a5d7,1,I eat chicken regularly,True,0,0.09582864111010644,0.09582864111010644
f1109e14be29a5d7,1,I value animal welfare,True,10,0.39069681922719407,0.39069681922719407
f1109e14be29a5d7,1,"I avoid beef, pork, and lamb",True,24,0.2246177717790861,0.2246177717790861
f1109e14be29a5d7,1,I am frustrated with food labeling,True,-1,0.07678666735890215,
f1109e14be29a5d7,1,Vegan food is too expensive for me,True,4,0.5306369880582731,0.5306369880582731
f1109e14be29a5d7,1,My son is vegetarian,True,4,1.0,1.0
f1109e14be29a5d7,1,Social contacts grew up eating meat,True,13,1.0,1.0
e16f233f154de5f7,1,I eat chicken regularly,True,0,0.09396560876791377,0.09396560876791377
e16f233f154de5f7,1,I eat ground beef once a week,True,8,0.07234950390494514,0.07234950390494514
e16f233f154de5f7,1,I eat vegetarian meals several times a week,True,4,1.0,1.0
e16f233f154de5f7,1,I eat meat for extra protein,True,1,0.412756811397598,0.412756811397598
e16f233f154de5f7,1,I am concerned about animal welfare,True,21,1.0,1.0
e16f233f154de5f7,1,I am concerned about factory farming practices,True,36,0.33098757570175896,0.33098757570175896
e16f233f154de5f7,1,I am concerned about antibiotics in meat,True,6,1.0,1.0
e16f233f154de5f7,1,My daughter mainly eats vegetarian,True,4,1.0,1.0
e16f233f154de5f7,1,Social contacts avoid beef for animal welfare,True,13,0.30965400036141477,0.30965400036141477
7965eb39cc1b7b97,1,I eat beef every day,True,43,1.0,1.0
7965eb39cc1b7b97,1,I want dietary iron and protein,True,1,0.031915405820806146,0.031915405820806146
7965eb39cc1b7b97,1,Eating meat is a family habit,True,3,0.14104160332486876,0.08898294122864674
7965eb39cc1b7b97,1,I was raised to eat meat with meals,True,16,0.04580357562734195,0.04580357562734195
7965eb39cc1b7b97,1,I want a balanced diet,True,12,0.14453449390658737,0.14453449390658737
7965eb39cc1b7b97,1,I eat meat in moderation,True,-1,0.052368278610916544,
7965eb39cc1b7b97,1,I reduced meat due to cholesterol concerns,True,-1,0.056391643587646326,
7965eb39cc1b7b97,1,My partner had high cholesterol levels,True,18,0.23542945379351743,0.23542945379351743
7965eb39cc1b7b97,1,I want to reduce cholesterol,True,-1,0.043826885662964186,
7819704fed235622,1,I am close to being vegetarian,True,4,1.0,1.0
7819704fed235622,1,I eat fish and poultry occasionally,True,0,0.8541741193362616,0.8541741193362616
7819704fed235622,1,I have not eaten red meat in 20 years,True,2,1.0,1.0
7819704fed235622,1,I have health concerns,True,18,1.0,1.0
7819704fed235622,1,I have high blood pressure,True,18,0.3183867776530859,0.3183867776530859
7819704fed235622,1,I have high cholesterol,True,18,0.2746820283842487,0.2746820283842487
7819704fed235622,1,I have had pancreatitis,True,18,0.41991900627687495,0.41991900627687495
7819704fed235622,1,I believe in ethical treatment of animals,True,10,1.0,1.0
7819704fed235622,1,Vegetables are my primary protein source,True,1,0.6046857230537923,0.6046857230537923
c314920d84ff0215,1,I eat meat four times a week,True,8,1.0,1.0
c314920d84ff0215,1,I enjoy the taste of meat,True,25,1.0,1.0
c314920d84ff0215,1,I choose less expensive meats more often,False,35,0.3507873938325946,0.3507873938325946
c314920d84ff0215,1,I have cultural traditions of eating meat,True,32,1.0,1.0
c314920d84ff0215,1,My family are all meat eaters,True,3,0.24237196673064182,0.24237196673064182
c314920d84ff0215,1,My friends are mostly meat eaters,True,11,1.0,1.0
c314920d84ff0215,1,Meat substitutes do not taste like real meat,True,-1,0.1883969044743311,
520db7eff8e356ca,1,I eat meat almost every day,True,34,1.0,1.0
520db7eff8e356ca,1,Eating meat is convenient,True,-1,0.09091242697130965,
520db7eff8e356ca,1,Meat is familiar to me,True,-1,0.03788410976500016,
520db7eff8e356ca,1,I enjoy eating meat,True,23,0.4482259142078226,0.4482259142078226
520db7eff8e356ca,1,Meat fits my active lifestyle,True,-1,0.02508776913771172,
520db7eff8e356ca,1,Meat is an easy protein source,True,1,1.0,1.0
520db7eff8e356ca,1,News about poor meat production conditions,False,-1,0.10927436351145106,
520db7eff8e356ca,1,Friends sometimes prefer vegetarian restaurants,False,4,0.16411255471290984,0.16411255471290984
aa0f860caa6662ef,1,I eat meat daily,True,34,1.0,1.0
aa0f860caa6662ef,1,I want to meet protein requirements,True,1,0.933619344113231,0.933619344113231
aa0f860caa6662ef,1,I believe animal protein is necessary,True,1,0.6426553001114861,0.6426553001114861
aa0f860caa6662ef,1,I enjoy the taste of meat,True,25,1.0,1.0
aa0f860caa6662ef,1,Everyone I know eats meat,True,-1,0.02078396474500181,
aa0f860caa6662ef,1,I have a sensitivity to beef,True,-1,0.08053755068372523,
aa0f860caa6662ef,1,I try to avoid fried and greasy meats,True,-1,0.07324934067565157,
b06ebcb759ca3ce4,1,I follow a mostly animal-based diet,True,39,0.03519724366370425,0.03519724366370425
b06ebcb759ca3ce4,1,I eat meat-based meals daily,True,5,0.28320639992234686,0.28320639992234686
b06ebcb759ca3ce4,1,Improved health motivates my meat-eating,True,6,0.17123533128052756,0.17123533128052756
b06ebcb759ca3ce4,1,I feel medical advice about meat is misleading,True,6,1.0,1.0
b06ebcb759ca3ce4,1,Friends are interested in ketogenic diets,True,11,1.0,1.0
b06ebcb759ca3ce4,1,My diet influences others to eat more meat,True,-1,0.13110442124682073,
b06ebcb759ca3ce4,1,No one close is as strict with meat diet,True,-1,0.0363544963396915,
b88f86ad894a422f,1,I eat meat,True,15,1.0,1.0
b88f86ad894a422f,1,I try to limit red meat,True,2,0.1436985967253787,0.1436985967253787
b88f86ad894a422f,1,I try to eat healthier,True,12,0.12986533648269197,0.12986533648269197
b88f86ad894a422f,1,"I choose chicken, turkey, or fish",True,0,1.0,1.0
b88f86ad894a422f,1,I want to get enough protein,True,1,1.0,1.0
b88f86ad894a422f,1,I cook most meals at home,True,29,1.0,1.0
b88f86ad894a422f,1,My husband eats what I cook,True,-1,0.056597842022043474,
04311d2ad745c4c6,1,I eat meat several times a week,True,8,1.0,1.0
04311d2ad745c4c6,1,I prefer turkey or chicken,True,0,1.0,1.0
04311d2ad745c4c6,1,I include meat for nutrients,True,9,1.0,1.0
04311d2ad745c4c6,1,I am mindful about nutrition now,True,12,0.15676339456561106,0.15676339456561106
04311d2ad745c4c6,1,I try plant-based products,True,39,0.43599054012905,0.43599054012905
04311d2ad745c4c6,1,I feel healthier after plant-based meals,True,39,1.0,1.0
04311d2ad745c4c6,1,Plant-based foods are filling,True,-1,0.017800311851417415,
04311d2ad745c4c6,1,I am not influenced by others,True,-1,0.023039818230923128,
74ee6a013b1d50b3,1,I eat meat with almost every meal,True,5,1.0,1.0
74ee6a013b1d50b3,1,I like the flavor of meat,True,17,0.019659361968451142,0.019659361968451142
